CodigoExterno,Nombre,CodigoEstado,FechaCierre
3559-9-LP25,Mejoramiento plaza Santa Laura Pencahue,5,2025-10-07 16:30:00
3562-38-LP25,SEMAFORIZACIÓN CRUCE SAN DIEGO CHAÑARALLA CALERA,5,2025-10-13 16:00:00
3562-40-LR25,SERVICIO DE DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS,5,2025-10-20 16:00:00
3567-56-LE25,REPARACION GALPON Y CONST. RADIER PATIO BODEGA.,5,2025-10-10 14:00:00
3567-58-LE25,ADQUISICIÓN SUMINISTRO MEZCLA ASFALTICA SEMIDENSA 2DO LLAMADO,5,2025-10-06 15:00:00
3567-59-LE25,CONSTRUCCIÓN ACCESO SKATEPARK COMUNA DE FLORIDA,5,2025-10-13 15:01:00
3567-60-LE25,REDUCTORES DE VELOCIDAD COMUNA DE FLORIDA,5,2025-10-14 10:00:00
3567-61-LE25,ARRIENDO DE RETROEXCAVADORA CON OPERADOR,5,2025-10-09 15:00:00
3568-46-LE25,CONVENIO DE SUMINISTRO DE INSUMOS DE FERRETERÍA,5,2025-10-07 09:30:00
3573-35-LP25,LICITACIÓN 36-2025: “MEJORAMIENTO PLAZA 1 ETCHEGARAY- LAGO PANGUIPULLI” Y “MEJORAMIENTO PARADEROS Y CRUCES SEGUROS” BARRIO SIETE LAGOS ,5,2025-10-17 14:00:00
3573-37-LQ25,LICITACIÓN 41-2025: “MEJORAMIENTO PLAZA 2 LAGO PANGUIPULLI- LAS AMAPOLAS” BARRIO SIETE LAGOS ,5,2025-10-17 14:00:00
3573-38-LP25,LICITACION 37-2025: MEJORAMIENTO PLAZA 4 ETCHEGARAY - PAYAHUINTE BARRIO SIETE LAGOS,5,2025-10-17 14:00:00
3573-39-LP25,LICITACION 40-2025: MEJORAMIENTO PLAZA 3 PAYAHUINTE- CONQUIL BARRIO SIETE LAGOS,5,2025-10-22 15:00:00
3573-40-LE25,SERVICIO DE EJECUCIÓN PROYECTO HABITABILIDAD CONVOCATORIA 2024 COMUNA DE PANGUIPULLI,5,2025-10-06 15:00:00
3573-41-LE25,CONTRATACION DE SEGUROS CONTRA TODO EVENTO PARA VEHICULOS LIVIANOS PESADOS Y EQUIPOS MOVILES DE LA MUNICIPALIDAD DE PANGUIPULLI,5,2025-10-06 18:00:00
3588-43-LP25,Renovación licencias correo institucional,5,2025-10-15 19:53:00
359-110-LQ25,ADQUISICIÓN INSUMOS PARA IMAGENOLOGÍA,5,2025-10-07 16:00:00
359-114-LE25,ADQ EQUIPO SISTEMA DE DETECCIÓN DE RAYOS GAMMA,5,2025-10-09 16:00:00
359-115-LP25,MTTO EQUIPOS MARCA MEDITE,5,2025-10-20 16:00:00
359-116-LE25,MANTENIMIENTO DE EQUIPOS DE UNIDADES  DE APOYO,5,2025-10-10 15:00:00
3594-19-LQ25,PROVISIÓN DE PERSONAL MANTENCIÓN DE ÁREAS VERDES,5,2025-10-06 15:01:00
3594-22-LP25,PROVISIÓN DE PERSONAL LIMPIEZA DE CALLES,5,2025-10-08 10:00:00
3595-20-LE25,Construcción Cierre Perimetral Villa Ponsomby,5,2025-10-06 15:00:00
3596-40-LQ25,CONSTRUCCIÓN PARQUE DEL DEPORTE PAPUDO,5,2025-10-09 09:00:00
3596-41-LR25,Servicio Mantención y Reparación de Vehículos,5,2025-10-14 09:00:00
3603-45-LE25,PROVISION Y HABILITACION SERVICIO DE CENTRAL TELEF,5,2025-10-07 17:27:00
3607-21-LR25,CONSERVACION ESCUELA VILLA LA GRANJA MULCHEN 2,5,2025-10-06 15:00:00
3607-23-LQ25,ACTUALIZACION PLAN REGULADOR COMUNAL DE MULCHEN,5,2025-10-20 15:30:00
3612-11-LR25,ADQUISICIÓN POOL DE MAQUINARIAS PARA EL MANEJO INTEGRAL DE RESIDUOS COMUNA DE SAAVEDRA,5,2025-10-29 17:30:00
3614-33-LE25,MEJORAMIENTO ELECTRICO POSTAS DESAM VICUÑA,5,2025-10-13 15:01:00
3621-53-LE25,COMPRA DE MAICILLO Y SERVICIO DE MAQUINARIA,5,2025-10-08 17:30:00
362-15-LE25,licitacion medicamentos,5,2025-10-17 15:00:00
362-21-LE25,CONVENIO SUMINISTRO SERVICIO PODÓLOGO PARA PROGRAMA CARDIOVASCULAR HOSPITAL DE CHANCO,5,2025-10-08 15:32:00
362-22-LE25,CONVENIO SUMINISTRO SERVICIO DE FONDO DE OJO  PARA PROGRAMA CARDIOVASCULAR HOSPITAL DE CHANCO,5,2025-10-08 15:00:00
362-23-LE25,COMPRA DE SERVICIO PARA MANTENCIONES PREVENTIVAS Y CORRECTIVAS DE EQUIPOS DE CALEFACCIÓN,5,2025-10-14 15:00:00
3625-20-LE25,ADQ. DE SERVIDOR Y LICENCIAS DE SOFTWARE SJM,5,2025-10-13 15:01:00
3634-25-LP25,CONSTRUCCIÓN CIERRE FACHADA ORIENTE ESTADIO MUNICIPAL DE MALLOA,5,2025-10-20 17:30:00
3634-26-LE25,ADQUISICIÓN LUMINARIA PARA ALUMBRADO PÚBLICO COMUNA MALLOA,5,2025-10-10 17:30:00
3637-39-LP25,SERVICIO DE PRODUCCIÓN FESTIVAL COSTUMBRISTA CULT.,5,2025-10-10 16:00:00
3637-40-LR25,AMPLIACIÓN Y MEJORAMIENTO GIMNASIO MUNICIPAL,5,2025-11-03 18:45:00
3637-41-LQ25,CONSULTORIA AITO - AMPL. Y MEJ. GIMNASIO MUNICIPAL,5,2025-10-30 15:00:00
3638-35-LQ25,Servicio de Aseo Dependencias Municipales,5,2025-10-07 09:00:00
3638-37-LE25,Adquisición Mobiliario Dependencias Municipales,5,2025-10-09 09:00:00
3649-19-LR25,SERVICIO DE RECOLECCIÓN Y DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS DOMICILIARIOS Y BARRIDO DE CALLES COMUNA DE QUILLECO,5,2025-10-29 15:00:00
3649-22-LE25,SERV. PRODUCCIÓN Y DESARROLLO DE EVENTOS OCTUBRE ES ADULTO MAYOR COMUNA QUILLECO 2025,5,2025-10-10 10:10:00
3654-19-LQ25,ADQUISICIÓN DE HASTA CUATRO CAMIONETAS NUEVAS,5,2025-10-06 16:30:00
3654-21-LE25,ADQUISICIÓN DE VESTUARIO CORPORATIVO Y TÉCNICO ,5,2025-10-09 10:00:00
3654-22-LE25,ADQUISICIÓN DE CERTIFICADOS PARA EL CONTROL DE ARMAS.,5,2025-10-06 16:00:00
3656-118-LE25,CONMEMORACION DIA DEL FUNCIONARIO MUNICIPAL AÑO 2025,5,2025-10-06 15:01:00
3656-119-L125,EQUIPAMIENTOS DE VIVIENDA PROGRAMA DE HABITABILIDAD ,5,2025-10-07 16:00:00
3656-120-LE25,ADQUISICION DE EQUIPO ALJIBE 10M3 ACERO INOXIDABLE PARA CAMION CON POLIBRAZO DE LA I.MUNICIPALIDAD DE REQUINOA,5,2025-10-13 15:01:00
3660-12-LE25,ADQUISICION DE EQUIPOS TECNOLOGICOS,5,2025-10-06 15:00:00
3661-30-LE25,CONSTRUCCION Y MEJORAMIENTOS DE VIVIENDAS,5,2025-10-06 17:24:00
3661-31-LE25,Celebracion Dia del funcionario municipal 2025,5,2025-10-06 16:31:00
3666-20-LE25,RESALTOS VEHICULARES PARQUE -RINCON DE LOS VALLES,5,2025-10-21 15:30:00
3666-22-LE25,Plan Nacional esterilizaciones comuna de Tiltil,5,2025-10-10 15:00:00
3668-28-LE25,ADQUISICIÓN DEL SERVICIO DE TELEFONÍA IP ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO,5,2025-10-06 15:30:00
3668-29-LE25,SERVICIO DE CONSTRUCCION Y MEJORAMIENTO A 7 VIVIENDAS PROGRAMA HABITABILIDAD 2024,5,2025-10-06 15:30:00
3668-30-LQ25,CONTRATO DE SUMINISTRO SERVICIO DE AMPLIFICACIÓN ILUMINACIÓN Y OTROS,5,2025-10-16 09:30:00
3668-31-LE25,ADQUISICION DE FORMULARIOS DE LICENCIAS DE CONDUCIR CON SOBRE TERMO SELLABLE 2026-2027,5,2025-10-14 09:30:00
3668-32-LE25,ACTUALIZACIÓN PLAN DE DESARROLLO COMUNAL 2026-2029 COMUNA CALERA DE TANGO,5,2025-10-15 09:30:00
3668-34-LQ25,“ADQUISICIÓN CAMIONES ALJIBE AP Y LIMPIA FOSAS COMUNA CALERA DE TANGO” CÓDIGO BIP N°40056796-0,5,2025-10-27 15:30:00
3668-36-LP25,CONTRATACIÓN DE SEGUROS DE VEHICULOS Y EQUIPOS MÓVILES MUNICIPALES 2025 - 2027,5,2025-10-23 09:30:00
3671-66-LQ25,CONSTRUCCIÓN POZO PROFUNDO SECTOR RUCAPEQUÉN CHILLÁN VIEJO CÓDIGO BIP 40070680-0,5,2025-10-08 14:00:00
3671-70-LQ25,“[SATE] MEJORAMIENTO ÁREA VERDE Y MULTICACHA VILLA EL CANELO COMUNA DE CHILLÁN VIEJO”,5,2025-10-17 14:01:00
3671-71-LE25,SUMINISTRO DE INSUMOS GRAFICOS Y OTROS,5,2025-10-13 15:01:00
3671-72-LE25,ADQUISICIÓN NUEVA MOTOBOMBA PLANTA ELEVADORA “A” DE RUCAPEQUÉN,5,2025-10-20 15:00:00
3673-15-LE25,COMPRA DE QUIPOS TECNOLOGICOS Y OTROS PARA ESTABL.,5,2025-10-06 16:30:00
3674-8-L125,SUMINISTRO DE ABARROTES DESAMU,5,2025-10-07 19:30:00
3676-14-LE25,Diseño Construccion Alcantarillado Villa Callejas,5,2025-10-13 15:30:00
3676-17-LQ25,CONSTRUCCIÓN MULTICANCHA Y ÁREA DE CALISTENIA,5,2025-10-13 16:00:00
3676-19-LR25,Concesión Recolec. y Transp a Disp.Final RSD,5,2025-11-04 15:00:00
3676-22-LQ25,Construcción Multicancha JJ.VV. Audino Ortiz.,5,2025-11-03 17:00:00
3676-25-LE25,MEJORAMIENTO PLAZA DE LA AMISTAD LA ÑIPA,5,2025-10-20 15:00:00
3676-26-LE25,ADQUISICIÓN DE EQUIPAMIENTO DE OFICINA,5,2025-10-13 15:01:00
3680-7-LP25,“CONSERVACIÓN EMERGENCIA ESCUELA BASICA EL COBRE,5,2025-10-30 18:42:00
3681-16-LP25,CONSERVACIÓN CALLE REYES Y LA UNIÓN COMUNA DE SAN ESTEBAN,5,2025-10-28 15:00:00
3686-12-LP25,CONSTRUCCIÓN OBRAS COMPLEMENTARIAS PAVIMENTACION CAMINO EL CONSUELO SALAMANCA ,5,2025-10-17 09:05:00
3686-9-LR25,CONSTRUCCIÓN URBANIZACIÓN LOCALIDAD DE SAN AGUSTÍN SALAMANCA,5,2025-10-13 16:00:00
3690-17-LE25,INSUMOS Y EQUIPAMIENTO PROGRMA  PROMOCION DE SALUD,5,2025-10-06 15:00:00
3691-25-LE25,Suministro viajes especiales año 2025,5,2025-10-06 16:00:00
3693-157-LE25,SERVICIO DE TELEFONÍA CELULAR E INTERNET MÓVIL PAR,5,2025-10-06 15:00:00
3693-158-LE25,CURSO DE CAPACITACIÓN PARA LA IMPLEMENTACIÓN PRÁCT,5,2025-10-13 15:08:00
3693-159-L125,"INSUMOS E INSTRUMENTO MUSICAL, ORQUESTA SINFÓNICA INFANTIL JUVENIL, I MUNICIPALIDAD DE EL QUISCO",5,2025-10-08 10:00:00
3697-47-LQ25,Ctto suministro arriendo camiones aljibes chofer reparto de agua 2025-2027,5,2025-10-06 15:01:00
3697-48-LP25,Bases Realización Show Feria de las Tradiciones 2025 Victoria.,5,2025-10-06 15:03:00
3697-49-LE25,Arriendo Servicio de Carpas para Feria de las Tradiciones año 2025,5,2025-10-06 15:01:00
3698-13-LR25,REPOSICIÓN DE LUMINARIAS LOS VILOS Y PICHIDANGUI,5,2025-10-14 12:00:00
3704-33-LE25,Serv. de Producción Encuentro Antiguos Pobladores,5,2025-10-07 09:05:00
3704-34-LE25,Leña Rajones para Calefacción del Liceo D.M.G.,5,2025-10-13 16:13:00
3704-35-LE25,Leña social para familias vulnerables,5,2025-10-13 16:23:00
3705-36-LR25,CONSERVACIÓN INFRAESTRUCTURA ESCUELA LOS SAUCES COMUNA LOS SAUCES,5,2025-10-13 15:01:00
3706-51-LE25,Adquisición baños container modular para Pueblo Seco,5,2025-10-06 15:00:00
3706-54-LE25,proyecto Unidos por una comuna mas segura,5,2025-10-06 15:00:00
3708-25-LR25,SERVICIO DE ASEO PARA DEPENDENCIAS MUNICIPALES,5,2025-10-06 15:00:00
3710-102-LQ25,Proyecto de normalización eléctrica CESFAM Victoria,5,2025-10-14 12:00:00
3710-107-L125,Medicamentos UAPO CESFAM VICTORIA,5,2025-10-09 17:17:00
3711-9-LQ25,CONSTRUCCION DE CIERRE Y REPOSICION DE CUBIERTA EN MULTICANCHA TECHADA ESCUELA SELVA OSCURA VICTORIA,5,2025-10-24 15:00:00
3712-48-LP25,ARRIENDO DE MULTIFUNCIONALES PARA MUNI LOS VILOS,5,2025-10-10 10:00:00
3712-49-LQ25,SISTEMA DE TELEVIGILANCIA LOS VILOS Y PICHIDANGUI,5,2025-10-16 10:00:00
3712-50-LP25,SERVICIO DE VIGILANCIA PARA DEPENDENCIAS MUNICIPAL,5,2025-10-07 09:00:00
3712-51-LE25,ADQUISICIÓN E INSTALACIÓN DE PLOTTER,5,2025-10-09 10:00:00
3712-52-LE25,TOTEM DE AUTOSERVICIO Y ORDENADOR DE FILAS,5,2025-10-13 15:05:00
3712-53-LE25,OPERACIÓN PLANTAS DE TRATAMIENTO DE AGUAS SERVIDAS,5,2025-10-13 15:15:00
3713-9-LE25,Convenio de Suministro de Mantención de Salud,5,2025-10-13 15:21:00
3729-77-LE25,ADQUISICION DE EQUIPAMIENTO PARA LA SEGUNDA COMPAÑÍA DE BOMBEROS DE CHIMBARONGO,5,2025-10-06 15:00:00
3729-78-LP25,ADQUISICION DE EQUIPOS PARA LA SEGUNDA COMPAÑÍA DE BOMBEROS DE CHIMBARONGO,5,2025-10-13 16:00:00
3729-79-LE25,MATERIALES ELÉCTRICOS PARA LA MANTENCIÓN DE DEPENDENCIAS MUNICIPALES,5,2025-10-06 16:30:00
3729-80-LE25,SERVICIO DE ALARMAS DE SEGURIDAD DEPARTAMENTO DE SALUD,5,2025-10-06 15:35:00
3729-81-LE25,CONTRATO DE SUMINISTRO PARA LA MANTENCION REPARACION O RECAMBIO DE BOMBAS HIDRAULICAS,5,2025-10-14 10:00:00
3735-36-LR25,SERVICIO DE VIGILANCIA DEPENDENCIAS MUNICIPALES LAJA,5,2025-10-13 15:01:00
3735-37-LQ25,OBRA “BUENA AVENTURA CONSTRUCCIÓN EN SITIO PROPIO - 9 FAMILIAS COMUNA DE LAJA”,5,2025-10-17 15:00:00
3735-38-LE25,CONSULTORÍA MEJORAMIENTO CALLE BALMACEDA LAJA,5,2025-10-13 15:01:00
3736-65-L125,"Servicio de transporte, pago de entradas y alimentación para Viajes Pedagógicos, alumnos de la Escuela Andrés Alcázar, Fondos SEP",5,2025-10-07 17:00:00
3736-75-LE25,ADQUISICION  MOBILIARIO PARA ESTABLECIMIENTOS DAEM,5,2025-10-10 15:00:00
3736-76-LE25,ADQUISICIÓN EQUIPOS COMP. E INSUMOS IMPRESIÓN,5,2025-10-13 15:30:00
3737-12-L125,Conv. Sum. Medicamentos para Farmacia del DSM,5,2025-10-06 15:00:00
3737-14-LE25,Conv. Sum. Medicamentos para Farmacia Comunitaria,5,2025-10-13 15:01:00
3737-15-LE25,Adq. Uniformes para Func. Clinicos y Conductores,5,2025-10-14 09:00:00
3738-12-LR25,REPOSICIÓN LUMINARIAS ALUMBRADO PUBLICO HUASCO,5,2025-11-03 15:05:00
3738-13-LQ25,INSTALACIÓN DE LUMINARIAS SOLARES EN VÍAS DE EVACUACIÓN Y PUNTOS DE ENCUENTRO BORDE COSTERO URBANO HUASCO,5,2025-11-05 14:00:00
3742-18-LE25,MEJORAMIENTO INFRAESTRUCTURA DE SALUD CESFAM Y POSTA SAN RAMÓN COMUNA DE LOS SAUCES.,5,2025-10-06 15:00:00
3756-35-LQ25,MEJORAMIENTO POSTA DE SALUD EL MANZANO PELARCO,5,2025-10-22 15:00:00
3756-36-LQ25,CONSTRUCCIÓN CUARTEL GENERAL CUERPO DE BOMBEROS PELARCO,5,2025-10-27 15:00:00
3756-37-LP25,REPOSICIÓN DE PARADEROS EN DIFERENTES SECTORES DE LA COMUNA PELARCO,5,2025-10-27 15:00:00
3756-38-LE25,ADQUISICIÓN MATERIALES PARA PROYECTO DE MEJORAMIENTO DE VIVIENDAS PELARCO,5,2025-10-09 12:00:00
3756-39-LE25,MEJORAMIENTO HITO DE ACCESO A PELARCO,5,2025-11-04 15:00:00
3759-79-LE25,PRODUCCION DE EVENTO DIECIOCHO CHICO SECTOR ABRANQUIL,5,2025-10-08 10:02:00
3760-7-LE25,Proyecto Habitabilidad 2024,5,2025-10-13 15:05:00
3761-22-LR25,Reposición Total Escuela Felipe Cubillos Sigal Comuna de Coelemu,5,2025-10-07 10:00:00
3762-34-LE25,Adquisición Equipos y Equipamientos Proyecto “Ampl,5,2025-10-09 15:15:00
3768-16-LQ25,CONSTRUCCIÓN MULTICANCHA Y PLAZA VILLA NAZARENO,5,2025-10-14 15:00:00
3768-18-LP25,Rep. Centro comunitario María Auxiliadora Lin Lin,5,2025-10-21 12:00:00
377-33-CO25,ADQUISICION DE LICENCIAS DE SOFTWARE,5,2025-10-09 14:39:00
377-34-LE25,ADQUISICION DE VESTUARIO PRIMAVERA- VERANO,5,2025-10-13 15:01:00
377-35-LE25,SERV.DE ARRIENDO TRACTOR PARA LIMPIEZA DE PLAYAS,5,2025-10-13 15:03:00
3775-37-LQ25,Segundo llamado HABILITACIÓN SSHH OFICINA Y AU MUN. DE HIJUELAS,5,2025-10-08 15:30:00
3775-38-LQ25,Segundo llamado REPOSICIÓN MEDIALUNA LOS PINOS SECTOR ROMERAL,5,2025-10-09 15:30:00
3775-39-LP25,MEJORAMIENTO DE TECHUMBRE EDIFICIO CONSISTORIAL,5,2025-10-10 15:30:00
3781-10-LQ25,SERVICIO DE ALIMENTACIÓN ELECCIONES 2025.,5,2025-10-13 15:01:00
3781-11-LE25,KIT DE ASEO DE ESCRITORIO Y MATERIALES DE CONSUMO PARA ELECCIONES PRESIDENCIALES 2025.,5,2025-10-09 15:00:00
3781-12-LE25,SERVICIO DE TRASLADO PARA PERSONAL DE LA ARMADA DE CHILE QUE CUBRIRÁ LOCALES DE VOTACIÓN POR ELECCIONES PRIMARIAS PRESIDENCIALES Y PARLAMENTARIAS 2025.,5,2025-10-09 16:00:00
3781-13-LE25,SERVICIO DE BODEGAJE Y TRASLADO DE ARTÍCULOS POR ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS 2025.,5,2025-10-09 16:30:00
3781-14-LE25,SERVICIO DE TRASLADO DE CARGA SERVEL VIA AEREA CHARTER DESDE Y HACIA LOCAL DE VOTACIÓN POR ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS 2025 EN EL ARCHIPIÉLAGO DE JUAN FERNÁNDEZ”.,5,2025-10-10 12:00:00
3784-120-L125,SERVICIOS PARA CONVERSATORIO DE ASTROPOESIA,5,2025-10-07 15:00:00
3784-121-L125,SERVICIOS TRANSPORTE Y  SERVICIOS TURISTICOS,5,2025-10-07 10:00:00
3785-18-L125,BOMBA DE AGUA  ESC. CLEMENTINA MAUREIRA,5,2025-10-08 15:39:00
3791-54-LP25,Adquisición de 2 camionetas doble cabina 4x4,5,2025-10-06 15:01:00
3791-55-LE25,Arriendo de Maquinarias Proyecto de Pavimentación Corte en Puerto Cisnes,5,2025-10-13 15:11:00
3791-57-CO25,Construcción Vivienda Maria Ruiz en Programa DS-10 Puerto Cisnes,5,2025-10-14 15:30:00
3791-59-LR25,Conservación Escuela Hamburgo de Puyuhuapi Recontratacion L2,5,2025-11-03 15:30:00
3798-26-LE25,REPARACIÓN CANCHA DE TENIS EMPEDRADO,5,2025-10-06 16:00:00
3798-28-LE25,REPARACIÓN CANCHA DE FUTBOLITO EMPEDRADO,5,2025-10-07 16:00:00
3798-31-LE25,SERVICIO “ASESORÍA PARA LA FORMULACIÓN DEL PLAN DE ACCIÓN COMUNAL DE CAMBIO CLIMÁTICO DE LA COMUNA DE EMPEDRADO”,5,2025-10-10 16:00:00
3801-10-LP25,SOLUCIÓN PARTICULAR AGUA POTABLE CAMPO LINDO Y DIVERSOS SECTORES QUILACO,5,2025-10-14 14:00:00
3801-5-LP25,SOLUCIÓN PARTICULAR AGUA POTABLE SECTOR BELLAVISTA QUILACO,5,2025-10-14 14:00:00
3801-6-LE25,SOLUCIÓN PARTICULAR DE AGUA POTABLE STA. YOLANDA COMUNA DE QUILACO,5,2025-10-30 14:00:00
3803-7-LE25,Actividad Odontológicas de morbilidad año 2025,5,2025-10-13 15:05:00
3809-5-LE25,Mejoramiento infraestructura PSR el LIngue,5,2025-10-13 15:02:00
3813-27-LQ25,2 LLAMADO CONSTRUCCION LUMINARIAS CICLOVIA STA INE,5,2025-10-10 10:00:00
3813-28-LP25,2 LLAMADO - MEJ. DE MULTICANCHAS ORIENTE Y PONIENT,5,2025-10-10 12:30:00
3813-29-LP25,2 LLAMADO - MEJ. ESPACIO PÚBLICO ALEDAÑO TERMINAL,5,2025-10-10 15:00:00
3813-31-LE25,PROGRAMA DE HABITABILIDAD 2024 ISLA DE MAIPO,5,2025-10-06 15:00:00
3813-32-LE25,SERV. DE MANTENCIÓN Y REPARACION DE VEHÍCULOS,5,2025-10-15 15:00:00
3820-25-LE25,ESTUDIO SANEAMIENTO SANITARIO ALCANTARILLADO LA HIGUERA SANTA MARÍA,5,2025-10-08 15:00:00
3820-26-CO25,REPOSICION SISTEMA CAMARAS TELEVIGILANCIA,5,2025-10-07 14:00:00
3824-28-LR25,Instalación Luminarias ornamentales Padre Hurtado,5,2025-10-27 15:05:00
3824-30-LP25,MANTENIMIENTO PROGRAMAS COMPUTACIONALES,5,2025-10-22 15:00:00
3824-31-LE25,CONMEMORACION ROL DEL FUNCIONARIO,5,2025-10-13 15:15:00
3825-40-LE25,Productor de Eventos para realizar la Actividad Gala y Reinado ,5,2025-10-06 15:30:00
3827-44-L125,Servicio de Producción de Eventos s.c.4222,5,2025-10-09 17:11:00
3827-47-L125,Medicamentos S.C 2499,5,2025-10-10 15:17:00
3833-33-LP25,HABILITACIÓN ÁREA VERDE TRAPI RÍO BUENO 2025,5,2025-10-16 17:00:00
3833-34-LQ25, HAB. ÁREA VERDE FLORIDA 2 COMUNA RÍO BUENO,5,2025-10-16 17:00:00
3833-38-LR25,CONT.  MANO DE OBRA EXTRACCIÓN RES. DOM. Y OTROS.,5,2025-10-20 17:00:00
3833-39-LQ25,SEGUROS BIENES MUEBLES E INMUEBLES Y OTROS,5,2025-10-06 17:00:00
3836-28-LE25,ADQUISICIÓN MOBILIARIO PARA OFICINAS EDIFICIO CONSISTORIAL TOLTÉN ,5,2025-10-10 11:00:00
3836-29-LE25,GIRAS TECNICAS USUARIOS PDTI,5,2025-10-06 15:01:00
3836-33-CO25,SERVICIO PRODUCCIÓN EVENTO - EXPO PESCA QUEULE,5,2025-10-13 15:30:00
3840-14-LR25,Reposición Carro Bomba Aljibe Bomberos Gorbea,5,2025-11-03 15:30:00
3841-25-LE25,MATERIALES DE CONSTRUCCIÓN PARA STOCK DE DIDECO PEMUCO,5,2025-10-06 15:01:00
3841-26-LE25,ARRIENDO EQUIPOS SOFTWARE GABINETE PSICOTECNICO ,5,2025-10-06 17:30:00
3842-31-LR25,URBANIZACIÓN LOCALIDAD LAS RAMADAS PUNITAQUI,5,2025-11-28 20:00:00
3843-27-L125,SERVICIO SALIDAS PEDAGOGICAS ESCUELA LUIS LEYTON RUBIO,5,2025-10-08 08:00:00
3846-20-LS11,CONTRATAR SERVICIOS ESPECIALIZADOS DE OFTALMOLOGO,5,
3847-33-L125,Plan nacional esterilización responsabilidad compa,5,2025-10-10 09:05:00
3847-34-LE25,SERVICIO DE ASEO Y MANTENCIÓN DE DEPENDENCIAS MSG,5,2025-10-06 15:05:00
3847-35-LE25,Curso conducción programas mujeres jefas de hogar,5,2025-10-10 09:05:00
3847-37-LE25,SERV.ARRIENDO Y MANTEN.MÁQUINAS FOTOCOPIADORAS,5,2025-10-09 09:05:00
3849-4-LE25,REP. TRANSFORMADOR 45 KVA LINEA TRANSMISION RADIO,5,2025-10-06 17:00:00
3853-24-LE25,Insumos Médicos de Esterilización,5,2025-10-07 09:00:00
3858-34-LE25,Reparación de Escaleras y Revestimiento de Cubierta Esc. JHV Mejillones,5,2025-10-06 16:00:00
3858-35-LE25,Mejoramiento de Pilares de Canchas Ventanas Sala PIE y Piso Sala Profesores Esc. JHV Mejillones,5,2025-10-06 16:00:00
3858-36-LE25,Construcción Sombreaderos Sector Párvulo y TVA CEJJLB Mejillones,5,2025-10-06 16:00:00
3858-38-LE25,Certificación de Sello Verde GAS en Establecimientos CEJJLB y Párvulos JHV,5,2025-10-06 16:00:00
3858-39-LE25,Mejoramiento W.C. Baños del Párvulo Esc. JHV Mejillones,5,2025-10-07 16:00:00
3858-42-LE25,Actualización Avtivo Fijo D.A.E.M. Mejillones,5,2025-10-09 16:00:00
3858-43-LP25,Mejoramiento Multicancha CEJJLB Mejillones,5,2025-11-11 16:00:00
3864-18-LE25,Compra de insumos e instrumental dental,5,2025-10-10 17:44:00
3866-8-LE25,SERVICIO DE PRODUCCIÓN PARA 45° ANIVERSARIO MUNICIPALIDAD DE PRIMAVERA,5,2025-10-10 09:00:00
3870-10-LE25,Contratación de Servicios de Transporte Alimentación Hospedaje para Gira de Estudios 3° Medios Liceo Tomas Herrera Vega de Pemuco,5,2025-10-08 13:30:00
387-46-LQ25,Construcción Centro Comunitario Multipropósito.,5,2025-10-13 15:01:00
3877-11-L125,ARTICULOS Y MATERIALES DE CONSTRUCCION,5,2025-10-06 15:00:00
3877-12-L125,ADQUISICION DE MATERIALES Y ARTICULOS SANITARIOS Y ELECTRICOS,5,2025-10-06 15:00:00
3880-85-LE25,MEJORAMIENTO SALON CONCEJO MUNICIPAL SECPLAN,5,2025-10-06 15:00:00
3880-87-LE25,MEJORAMIENTO CANCHA DE PASTO SINTETICO CARLOS IBAÑEZ SECPLAN,5,2025-10-06 15:30:00
3880-88-LE25,MEJORAMIENTO MULTICANCHA PASTO SINTETICO VILLA FRANCIA SECPLAN,5,2025-10-06 16:00:00
3880-90-LQ25,ADQUISICION CLINICA MOVIL 2 BOX: DENTAL MEDICINA,5,2025-10-16 15:00:00
3880-91-LQ25,ADQUISICION CLINICA VETERINARIA MOVIL 2 BOX,5,2025-10-20 17:30:00
3880-92-LQ25,ADQUISICION DE CAJAS DE ALIMENTOS AYUDA SOCIAL,5,2025-10-17 15:00:00
3880-93-LE25,CONSTRUCCION PLAZA CARLOS IBAÑEZ COMUNA DE MAULE,5,2025-10-13 15:10:00
3880-94-LE25,MEJORAMIENTO Y AMPLIACION SEDE DISCAPACIDAD CHACAR,5,2025-10-14 15:00:00
3880-95-LE25,VACUNAS MEDICAMENTOS INSUMOS LECTOR DE MICROCHI,5,2025-10-13 15:30:00
3882-59-LP25,CONSTRUCCIÓN RED ALUMBRADO PEATONAL LLAY LLAY,5,2025-10-15 12:00:00
3882-62-LE25,PROGRAMA DE HABITABILIDAD 2024 COMUNA DE LLAY LLAY,5,2025-10-10 12:00:00
3882-63-LP25,REPOSICION SALA MULTIUSO LICEO BICENTENARIO LLAY LLAY,5,2025-10-22 12:00:00
3885-39-LE25,“01 Módulo oficina contenedor de 20 pies”,5,2025-10-10 12:00:00
3885-40-LE25,GIRA TECNOLOGICA FRUTALES PDTI,5,2025-10-13 15:01:00
3888-39-LE25,ADQUISICION DE MADERA NATIVA DE INFRAESTRUCTURA Y,5,2025-10-06 15:00:00
