FechaCierre,Descripcion,Estado,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario
2025-10-06 16:00:00,SUMINISTRO DE MEDICAMENTO METOPROLOL 50 MG.,,,,,,,,,,,,
2025-10-15 11:00:00,SUMINISTRO DE MEDICAMENTO LEVOTIROXINA 75 MCG.,,,,,,,,,,,,
2025-10-14 12:00:00,SUMINISTRO DE MEDICAMENTO CLOTIAZEPAM 10 MG.,,,,,,,,,,,,
2025-10-07 15:00:00,SUMINISTRO MEDICAMENTO ROSUVASTATINA 5 MG.,,,,,,,,,,,,
2025-10-09 15:30:00,SUMINISTRO METFORMINA XR 1.000 MG. CAJA 30 COMPR.,,,,,,,,,,,,
2025-11-03 15:30:00,UNIFORMES ADMINISTRATIVOS LO BARNECHEA,,,,,,,,,,,,
2025-10-10 11:00:00,Servicio de Producción y Desarrollo de Evento,,,,,,,,,,,,
2025-10-06 17:00:00,MATERIALES LIBRERIA LICEO BICENT. CORINA URBINA V.,,,,,,,,,,,,
2025-10-06 17:00:00,MOBILIARIO PARA ESCUELA MATEO COKLJAT K.,,,,,,,,,,,,
2025-10-06 18:00:00,ISNUMOS Y EQUIPAMIENTO TECNOLOGICO PARA EE.EE DAEM,,,,,,,,,,,,
2025-10-07 12:00:00,ADQUISICION DE ARBOLES Y PLANTAS ORNAMENTALES,,,,,,,,,,,,
2025-10-14 12:00:00,ADQUISICION ECOGRAFO CESFAM SEGISMUNDO ITURRA,,,,,,,,,,,,
2025-10-08 12:00:00,SERVICIO DE TALA REBAJE Y LIMPIEZA DE ARBOLES EN,,,,,,,,,,,,
2025-10-14 12:00:00,SERVICIO PARA ELABORACION Y EJECUCION PLAN EMERGEN,,,,,,,,,,,,
2025-10-14 12:00:00,OBRAS CONSTRUCTIVAS PROGRAMA HABITABILIDAD 2024,,,,,,,,,,,,
2025-10-07 12:00:00,ADQUISICION JUGUETES DE NAVIDAD 2025,,,,,,,,,,,,
2025-10-14 12:00:00,SERVICIO DE CONSERVACION DEMARCACION VIAL DAMERO C,,,,,,,,,,,,
2025-10-21 12:00:00,INSTALACION LUMINARIAS FOTOVOLTAICAS VILLA DEPARTA,,,,,,,,,,,,
2025-10-14 12:00:00,SERVICIO DE ALIMENTACION DIA DEL FUNCIONARIO DE LA,,,,,,,,,,,,
2025-11-10 15:00:00,“CONSTRUCCIÓN DE SISTEMAS FOTOVOLTAICOS EN VIVIENDAS UBICADAS EN LA LOCALIDAD DE QUEBRADA HONDA I COMUNA DE ANGOL”,,,,,,,,,,,,
2025-11-10 15:00:00,“CONSTRUCCIÓN DE SISTEMAS FOTOVOLTAICOS EN VIVIENDAS UBICADAS EN LA LOCALIDAD DE QUEBRADA HONDA II COMUNA DE ANGOL”,,,,,,,,,,,,
2025-10-21 14:00:00,REACONDICIONAMIENTO DE PISTA ATLETICA CON SUPERFICIE SINTETICA COMUNA DE ANGOL,,,,,,,,,,,,
2025-11-03 15:10:00,“SUMINISTRO DE COMBUSTIBLES PARA VEHÍCULOS MUNICIPALES Y EXTERNOS DE LA MUNICIPALIDAD DE ANGOL”,,,,,,,,,,,,
2025-10-16 14:00:00,EXTENSIÓN RED DE ALCANTARILLADO CALLE MAINTENREHUE COMUNA DE ANGOL,,,,,,,,,,,,
2025-10-20 15:00:00,MEJORAMIENTO DROGUERIA COMUNAL,,,,,,,,,,,,
2025-10-13 15:05:00,PROVISION E INSTALACION DE CONTAINER BODEGA DE MED,,,,,,,,,,,,
2025-10-17 15:30:00,Demarcacion e instalacion de reductor de velocidad,,,,,,,,,,,,
2025-10-06 19:53:00,ADQUISICIÓN EQUIPO PARA MÓDULO EXTERIOR DENTAL EN MARCO DE PROYECTO DE CONSERVACIÓN DE INFRAESTRUCTURA POSTA RURAL CUNCUMEN SAN ANTONIO,,,,,,,,,,,,
2025-10-10 12:00:00,CONSERVACIÓN PUENTE MALVILLA COMUNA DE SAN ANTONIO,,,,,,,,,,,,
2025-10-09 12:00:00,REPOSICIÓN CUBIERTA CENTRO CULTURAL SAN ANTONIO,,,,,,,,,,,,
2025-10-10 14:00:00,CONSERVACIÓN ESTABLECIMIENTOS EDUCACIONALES,,,,,,,,,,,,
2025-10-30 12:00:00,CONSTRUCCIÓN SSHH PLAZAS COMUNA DE SAN ANTONIO,,,,,,,,,,,,
2025-10-30 12:00:00,REPOSICIÓN MULTICANCHA BARRIO OHIGGINS EL CARMEN,,,,,,,,,,,,
2025-10-13 17:00:00,MANTENCION SISTEMA TRATAMIENTO AGUAS E HIDROPACK,,,,,,,,,,,,
2025-10-07 09:00:00,Tintas de Impresión,,,,,,,,,,,,
2025-10-09 13:48:00,Tintas y Tóneres para Dependencias Municipales,,,,,,,,,,,,
2025-10-09 14:23:00,SERVICIO DE MARKETING DIGITAL PARA MUNICIPALIDAD D,,,,,,,,,,,,
2025-10-08 19:31:00,REPARACION DE EQUIPO DE CLIMATIZACION CENTRAL,,,,,,,,,,,,
2025-10-06 15:03:00,CURSOS DE CAPACITACIÓN DESARROLLO RRHH,,,,,,,,,,,,
2025-10-08 17:48:00,RADIOGRAFIAS DE TORAX AP-LATERAL,,,,,,,,,,,,
2025-10-06 19:53:00,SEGUROS PARA VEHICULOS,,,,,,,,,,,,
2025-10-08 15:26:00,Medicamentos droguería La Cisterna.,,,,,,,,,,,,
2025-10-09 10:24:00,MED Droguería La Cisterna,,,,,,,,,,,,
2025-10-09 11:29:00,Medicamentos Droguería La Cisterna sales,,,,,,,,,,,,
2025-10-09 10:49:00,Licitación Medicamentos La Cisterna,,,,,,,,,,,,
2025-10-09 11:15:00,Abastecimiento Med La Cisterna,,,,,,,,,,,,
2025-10-09 11:36:00,Medicamentos inyectables La Cisterna,,,,,,,,,,,,
2025-10-09 11:47:00,Medicamentos inyectables La Cisterna,,,,,,,,,,,,
2025-10-08 19:04:00,Medicamentos lubricante ocular,,,,,,,,,,,,
2025-10-15 10:00:00,Servicio de Aseo Dependencias La Cisterna,,,,,,,,,,,,
2025-10-06 16:00:00,COMUNIDAD Y VIGILANCIA  ACTIVA EJE FERNANDEZ ALBAN,,,,,,,,,,,,
2025-10-23 13:20:00,BACHEOS DE EMERGENCIA EN DIVERSAS UNIDADES VECINALES LA CISTERNA,,,,,,,,,,,,
2025-10-13 16:00:00,ARRIENDO VEHÍCULOS PRESTADORES SALUD LA CISTERNA,,,,,,,,,,,,
2025-10-07 10:00:00,SERVICIO DE PRODUCCION Y BANQUETERIA PARA CELEBRACIÓN DÍA DEL FUNCIONARIO MUNICIPAL COMUNA DE LA CISTERNA ,,,,,,,,,,,,
2025-10-09 10:00:00,Servicio de Aseo Dependencias La Cisterna,,,,,,,,,,,,
2025-10-06 15:00:00,REPOSICIÓN Y MEJORAMIENTO MULTICANCHAS MIQUEAS Y CHANCURA COMUNA DE MAIPÚ,,,,,,,,,,,,
2025-10-06 15:01:00,CONTRATACIÓN DE CURSOS DE CAPACITACIÓN ENMARCADOS EN EL PLAN ANUAL DE CAPACITACIÓN AÑO 2025,,,,,,,,,,,,
2025-10-15 15:30:00,ARRIENDO DE VEHÍCULOS CON CHOFER Y COMBUSTIBLE PARA FUNCIONES MUNICIPALES SALUD Y SMAPA PERIODO 18 MESES,,,,,,,,,,,,
2025-10-23 17:00:00,SERVICIO DE CORTE Y REPOSICIÓN DE AGUA POTABLE SMAPA,,,,,,,,,,,,
2025-10-15 14:00:00,SERVICIO DE MANTENIMIENTO E INSTALACIÓN DE BALIZAS PEATONALES COMUNA DE MAIPÚ,,,,,,,,,,,,
2025-11-03 15:01:00,“EXTRACIÓN SUMINISTRO INSTALACIÓN REPARACIÓN Y MANTENCIÓN DE ELECTROBOMBAS SUMERGIBLES E INFRAESTRUCTURA ANEXA DE LAS PLANTAS ELEVADORAS DE AGUAS SERVIDAS DE SMAPA”,,,,,,,,,,,,
2025-10-30 11:00:00,CONSTRUCCIÓN MULTICANCHA Y MEJORAMIENTO PLAZA CARACOL MAIPÚ CÓDIGO 1-C-2023-3284,,,,,,,,,,,,
2025-10-13 15:01:00,SUMINISTRO DE VESTIMENTA INSTITUCIONAL PARA LOS FUNCIONARIOS DE LA DIRECCIÓN DE DESARROLLO COMUNITARIO,,,,,,,,,,,,
2025-10-20 17:00:00,“ADQUISICIÓN DE ELECTROCARDIÓGRAFOS”,,,,,,,,,,,,
2025-10-22 15:00:00,“SERVICIO DE ESTUDIO HISTOPATOLÓGICO DE BIOPSIA PARA SALA DE CIRUGÍA MENOR”,,,,,,,,,,,,
2025-11-03 15:01:00,SERVICIO DE LIMPIEZA DE FOSAS POZOS NEGROS Y CÁMARAS DE ALCANTARILLADO EN LA COMUNA DE MAIPÚ,,,,,,,,,,,,
2025-10-06 15:00:00,“SERVICIO DE DISPOSICIÓN FINAL DE LOS RESIDUOS SOL,,,,,,,,,,,,
2025-10-09 15:00:00,Construcción Gimnasio al Aire Libre Chiguayante,,,,,,,,,,,,
2025-10-13 15:01:00,PROYECTOS INFRAESTRUCTURA CONVENIOS 2025,,,,,,,,,,,,
2025-10-06 15:30:00,SP: 170290 - DAO: “Servicio de operación mantenimiento y ajustes operacionales de las plantas de tratamiento de aguas servidas ptas La Granja y Rio Claro de Popeta” según Términos de Requerimiento N°146 MemorandumN°187 y CDP N°1608,,,,,,,,,,,,
2025-10-27 15:01:00,LA ILUSTRE MUNICIPALIDAD DE RENGO LLAMA A LICITACIÓN PARA CONTRATAR LA CONCESIÓN DE SERVICIO DE RECOLECCIÓN TRANSPORTE Y DISPOSICIÓN DE RESIDUOS DOMICILIARIOS COMUNA DE RENGO.,,,,,,,,,,,,
2025-10-06 16:00:00,POR SP 169662 – DIDECO. LA ILUSTRE MUNICIPALIDAD DE RENGO LLAMA A LICITACIÓN PÚBLICA PARA LA - Contratación del “Servicio de producción y desarrollo de eventos del programa comunitario “Mes de los grandes”.,,,,,,,,,,,,
2025-10-07 18:01:00,CONTRATACION DE SERVICIOS PERSONALES ESPECIALIZADOS PARA LA ILUSTRE MUNICIPALIDAD DE RENGO,,,,,,,,,,,,
2025-10-08 15:30:00,CONTRATACIÓN DE SERVICIOS PERSONALES ESPECIALIZADOS PARA LA ILUSTRE MUNICIPALIDAD DE RENGO” - INGENIERO CIVIL INDUSTRIAL O INGENIERO EN ADMINISTRACIÓN,,,,,,,,,,,,
2025-10-08 15:30:00,CONTRATACION DE SERVICIOS TÉCNICOS Y PROFESIONALES PARA LA ILUSTRE MUNICIPALIDAD DE RENGO: INGENIERO EN PREVENCIÓN DE RIESGOS PARA ADMINISTRACIÓN MUNICIPAL.,,,,,,,,,,,,
2025-10-22 17:00:00,Contrato de Suministro para Farmacia popular de Rengo  año 2025-2026,,,,,,,,,,,,
2025-10-06 15:00:00,LABORATORIO MOVIL ESCUELA EL NARANJAL,,,,,,,,,,,,
2025-10-08 16:00:00,CONS. Y MEJORAMIENTO ESC. G-16 MANTENIMIENTO,,,,,,,,,,,,
2025-10-08 16:00:00,CONS. CANALETAS ESC. GABRIELA MISTRAL DAEM,,,,,,,,,,,,
2025-10-08 14:47:00,ADQUISICION SALA MODULAR ESCUELA HORNOS DE HUAQUEN,,,,,,,,,,,,
2025-10-07 14:25:00,MEJORAMIENTO ZONAS DE EVACUACIÓN TSUNAMI,,,,,,,,,,,,
2025-10-06 16:00:00,SERVICIO DE GUARDIAS SEGURIDAD PRIVADA,,,,,,,,,,,,
2025-10-13 16:30:00,DISEÑO: PAV de ACERAS y PJES. BARRIO LAS QUEBRADAS,,,,,,,,,,,,
2025-10-06 16:00:00,MODIFICACIÓN RED DE AGUA POTABLE CALLE LIHUEN LA LIGUA,,,,,,,,,,,,
2025-10-08 10:00:00,SERVICIO DE URGENCIAS RURAL POSTA LAS PARCELAS,,,,,,,,,,,,
2025-10-22 10:00:00,MEJORAMIENTO SALON D.O.R. y CONSERVATORIO IRIS BF,,,,,,,,,,,,
2025-11-26 10:00:00,CONSTRUCCIÓN de VIVIENDAS DS 10 ST. RESIDENTE,,,,,,,,,,,,
2025-10-08 15:00:00,Estudios de mecánicas de suelos para diversos proyectos en la comuna de San Pedro de la Paz,,,,,,,,,,,,
2025-10-06 15:01:00,SDA 5065 SEGUROS DE ACCIDENTES GENERALES PARA VEHICULOS Y MAQUINARIA MUNICIPAL,,,,,,,,,,,,
2025-10-14 15:00:00,Servicio de tala de alta y corte de copa de árboles sector Villa San Pedro,,,,,,,,,,,,
2025-10-20 15:00:00,Nuevo llamado Mejoramiento droguería comunal de San Pedro de la Paz,,,,,,,,,,,,
2025-10-09 12:01:00, MANTENCIÓN DE PLANTAS DE TRATAMIENTO DE AGUAS SERVIDAS”,,,,,,,,,,,,
2025-10-08 17:00:00,SERVICIO DE PINTADO Y EMPASTADO DEL GIMNASIO MUNICIPAL,,,,,,,,,,,,
2025-10-09 16:00:00,"CONSTRUCCION DE RADIER, GIMNASIO MUNICIPAL",,,,,,,,,,,,
2025-10-06 15:01:00,“CONSERVACIÓN ESCUELA CARMEN REVECO NÚÑEZ PAINE”,,,,,,,,,,,,
2025-10-09 17:00:00, MONITOR MULTIPARÁMETROS PARA AMBULANCIAS,,,,,,,,,,,,
2025-10-09 16:05:00,NORMALIZACON DE BOX Y SALA DE PROCEDIMIENTOS CESFAM EL BARRERO,,,,,,,,,,,,
2025-10-09 15:05:00,REPOSICIÓN SILLON DENTAL CESFAM LA PINCOYA,,,,,,,,,,,,
2025-10-14 11:00:00,“CONSTRUCCIÓN ACCESO A SENDEROS CERRO MANQUEHUE COMUNA DE HUECHURABA,,,,,,,,,,,,
2025-10-14 11:00:00,PMU IRAL: MEJ. BANDEJON CENTRAL AV.LAS TORRES,,,,,,,,,,,,
2025-10-15 11:30:00,SERVICIO DE  TALA  DE ÁRBOLES DE ALTURA SUPERIOR A 18 METROS Y OTROS,,,,,,,,,,,,
2025-10-08 10:17:00,ADQUISICION DE CARTUCHOS TINTAS Y TONER,,,,,,,,,,,,
2025-10-23 14:00:00,Mejoramiento Platabanda Villa Minera Andina,,,,,,,,,,,,
2025-10-07 14:00:00,Mejoramiento Multicancha y Area Verde  La Gloria,,,,,,,,,,,,
2025-10-14 14:00:00,ATO Sistema Alcantarillado Vilcuya-Bocatoma,,,,,,,,,,,,
2025-10-16 14:00:00,Instalacion Red Atrapa Pelotas Canchas Borde Rio,,,,,,,,,,,,
2025-10-14 14:00:00,Mi Barrio mas Sustentable y Ecologico QMB CHOLA,,,,,,,,,,,,
2025-10-13 15:30:00,Servicio de Mantención Señalizaciones de Transito 2025-2029,,,,,,,,,,,,
2025-10-09 15:30:00,Servicios de Telefonía seguridad e internet,,,,,,,,,,,,
2025-10-13 15:01:00,Servicio de Publicidad y Difusión Radial 2025-2029 III,,,,,,,,,,,,
2025-10-13 15:30:00,Servicio de Publicidad y Difusión Digital 2025-2029 III,,,,,,,,,,,,
2025-10-07 15:01:00,Solución de aguas lluvias para calles en la comuna,,,,,,,,,,,,
2025-10-23 14:00:00,PROYECTO ALCANTARILLADO CAMINO REAL SAN FERNANDO,,,,,,,,,,,,
2025-10-27 15:01:00,“MEJORAMIENTO BÁSICO DE CAMINOS RURALES 2025”,,,,,,,,,,,,
2025-10-14 13:22:00,MEJ. DEL SIST. DE ALUM. PÚBLICO EN P. ABEL BOUCHON,,,,,,,,,,,,
2025-10-09 17:00:00,SERVICIO DE MOVILIZACIÓN DEL PROGRAMA RED LOCAL,,,,,,,,,,,,
2025-10-13 18:00:00,ADQUISICIÓN DE VEHÍCULO,,,,,,,,,,,,
2025-10-09 10:00:00,CONTRATO DE SUMINISTRO DE COMBUSTIBLES,,,,,,,,,,,,
2025-10-14 10:00:00,SERVICIO MEJORAMIENTO PLAZA LOS TRIANGULOS,,,,,,,,,,,,
2025-10-16 10:00:00,REPARACION SEMAFOROS OHIGGINS Y AVDA MAC IVER,,,,,,,,,,,,
2025-10-10 15:30:00,ADQUISICIÓN DE JUGUETES NAVIDEÑOS 2025,,,,,,,,,,,,
2025-10-09 15:00:00,SERVICIO DE GUARDIAS DE SEGURIDAD EXPO QTA 2025,,,,,,,,,,,,
2025-10-13 17:00:00,SEGUNDO LLDO SUM E INST MODULOS CARPAS TOLDOS EXPO,,,,,,,,,,,,
2025-10-13 15:30:00,SUM INSTL ELEC PROV GRUPOS ELECTROGENO EXPO 2025,,,,,,,,,,,,
2025-10-13 16:00:00,Ctto. Siministro Servicio Otorrinolaringología ,,,,,,,,,,,,
2025-10-13 16:00:00,INSTALACIÓN CENTRAL DE GLP Y RED DE GAS-SEGURIDAD,,,,,,,,,,,,
2025-10-10 09:00:00,Servicio de producción de evento del Aniversario de Puerto Varas 2025,,,,,,,,,,,,
2025-10-06 15:05:00,ADQUISICIÓN EQUIPAMIENTO PARA UAPORRINO PTO VARAS,,,,,,,,,,,,
2025-10-20 15:00:00,SERVICIO DE ASEO CAMPUS ROMULO J. PEÑA UDA,,,,,,,,,,,,
2025-10-10 16:48:00,ESTUDIOS AMBIENTALES Y ADENDAS DIA,,,,,,,,,,,,
2025-10-07 15:03:00,INSUMOS DENTALES DEPTO. DE SALUD PUYEHUE,,,,,,,,,,,,
2025-10-13 18:00:00,NIVELACIÓN DE AULAS AA UNIVERSIDAD DEL BÍO-BÍO,,,,,,,,,,,,
2025-11-03 15:30:00,CONSTRUCCIÒN CANCHA SINTÈTICA VILLA PATAGONIA COMUNA DE HUALAIHUÈ,,,,,,,,,,,,
2025-11-03 15:30:00,CONSTRUCCIÒN PLAZA RECREATIVA LOS TEPUALES COMUNA DE HUALAIHUÈ,,,,,,,,,,,,
2025-10-06 18:00:00,ADQUISICION DE VESTUARIO INSTITUCIONAL MUNI LANCO,,,,,,,,,,,,
2025-10-10 15:31:00,SERVICIO DE PRODUCCIÓN EXPO FUTRONO,,,,,,,,,,,,
2025-10-06 15:08:00,SERVICIO DE TRANSPORTE SALIDAS EDUCATIVAS,,,,,,,,,,,,
2025-10-09 15:00:00,MOBILIARIO FARMACIA CES PROG. FOFAR SM-270,,,,,,,,,,,,
2025-10-22 15:00:00,RENOVACIÓN DE LICENCIAS AUTODESK AUTOCAD,,,,,,,,,,,,
2025-10-06 15:00:00,Suministro de combustible diesel para la CJF,,,,,,,,,,,,
2025-10-21 12:00:00,Estaciones de Recepción Volumétrica - JF,,,,,,,,,,,,
2025-10-22 15:00:00,OFICINA MODULAR ARMABLE,,,,,,,,,,,,
2025-10-13 16:00:00,UNIFORMES EJECUTIVOS PARA DAMAS PRIMAVERA -VERANO,,,,,,,,,,,,
2025-10-06 16:00:00,ADQUISICIÓN MINIBUS MUNICIPAL,,,,,,,,,,,,
2025-10-15 16:00:00,ADQUISICIÓN CLINICA MEDICA Y DENTAL MOVIL ,,,,,,,,,,,,
2025-10-06 16:00:00,ADQUISICIÓN E INSTALACIÓN DE LETRAS VOLUMETRICAS,,,,,,,,,,,,
2025-10-13 15:34:00,HABILITACION BOX MULTIPTOPOSITOS CESFAM CHAÑARAL,,,,,,,,,,,,
2025-11-03 15:30:00,SERVICIO DE INTERNET Y REDES DE DATOS QUELLÓN,,,,,,,,,,,,
2025-10-08 11:00:00,Mejoramiento Hito Cero Comuna de Quellón,,,,,,,,,,,,
2025-10-08 12:00:00,Reposición Paraderos Residenciales Comuna Quellón,,,,,,,,,,,,
2025-10-08 14:00:00,Mejoramiento Seguridad Peatonal Comuna Quellón,,,,,,,,,,,,
2025-10-14 14:00:00,Adquisición de Vehículo con Hidroelevador,,,,,,,,,,,,
2025-10-23 11:08:00,Conservación y Habilitación Centro Productivo,,,,,,,,,,,,
2025-10-07 11:00:00,CONSTRUCCION NUEVO POZO COOPERATIVA DOMINGO ORTÍZ,,,,,,,,,,,,
2025-10-16 16:30:00,REPOSICION DE LUMNARIAS PÚBLICA SECTOR RURAL ALHUE,,,,,,,,,,,,
2025-10-09 17:30:00,SUMINISTRO SELLOS VERDES PERMISO DE CIRCULACION,,,,,,,,,,,,
2025-10-07 19:00:00,CONSULTAS INTEGRALES DE OFTAMOLOGIA PARA USUARIOS DE LOS CENTROS DE SALUD COMUNA ALHUÉ,,,,,,,,,,,,
2025-10-07 19:00:00,MAMOGRAFÍAS EN CLÍNICA MÓVIL PARA USUARIAS DE LOS CENTROS DE SALUD DE LA COMUNA DE ALHUÉ 2025,,,,,,,,,,,,
2025-10-07 16:30:00,SERVICIO DE CENA Y BANQUETERIA EDUCACIÓN 2025,,,,,,,,,,,,
2025-10-13 16:30:00,ADQ. NOTEBOOKS PARA ESTUDIANTES AÑO 2025,,,,,,,,,,,,
2025-10-08 13:05:00,ADQUISICION DE MATERIALES DE CONSTRUCCION PARA PROGRAMA HABITABILIDAD 2024.,,,,,,,,,,,,
2025-10-09 12:40:00,CONVENIO DE OXIGENO MEDICINAL PARA PACIENTES,,,,,,,,,,,,
2025-10-29 10:00:00,MEJORAMIENTO PLAZA LOS ALAMOS SAN PABLO,,,,,,,,,,,,
2025-10-29 10:00:00,REPOSICION PLAZA VILLA LOS JARDINES COMUNA SAN PABLO,,,,,,,,,,,,
2025-10-14 15:00:00,PARCHE ARMADA DE CHILE PARA TENIDA PIXELADA,,,,,,,,,,,,
2025-10-13 15:01:00,PINTURAS VARIAS PARA LA ARMADA.,,,,,,,,,,,,
2025-10-17 12:00:00,ADQ. DE VESTUARIO Y ACCESORIOS PARA EQUIPO INICIAL CADETES 2026,,,,,,,,,,,,
2025-10-15 16:00:00,ADQ. DE COMABATE PIXEL AZUL EQ. INICIAL CADETES ,,,,,,,,,,,,
2025-10-08 12:00:00,GTM-ESTUDIO PROYECCIÓN DE INFRAESTRUCTURA,,,,,,,,,,,,
2025-10-06 15:00:00,ADQUISICIÓN DE BUSES MUNICIPALES,,,,,,,,,,,,
2025-10-09 15:30:00,MEJORAMIENTO PASAJES COMUNA DE LA GRANJA,,,,,,,,,,,,
2025-10-06 15:00:00,SERVICIO DE CONTROL DE PLAGAS,,,,,,,,,,,,
2025-10-21 12:00:00,JGOD PPU 47-2025 152025 AFL030 - SUMINISTRO Y DISTRIBUCIÓN DE LUBRICANTES GRASAS Y SOLVENTES PARA LA FUERZA AÉREA DE CHILE,,,,,,,,,,,,
2025-10-14 12:00:00,JGOD PPU 64-2025 DTYS 0262025 AFL030 CONTRATACIÓN DEL SERVICIO DE ARRIENDO DE VEHÍCULOS MENORES HÍBRIDOS PARA LA FUERZA AÉREA DE CHILE,,,,,,,,,,,,
2025-10-08 12:00:00,GTM-ADQ. VESTURIO INTERIOR PARA LA FACH,,,,,,,,,,,,
2025-10-10 12:00:00,SERVICIO DE TELEFONÍA MOVIL DIGITAL,,,,,,,,,,,,
2025-10-09 09:00:00,SERVICIO DE MANTENIMIENTO DE JARDINES Y AREAS VERDES EN LOS CONJUNTOS HABITACIONALES: EDIFICIO HALCÓN VILLA LOS REFUGIOS Y VILLA FACH 423-2025.,,,,,,,,,,,,
2025-10-10 09:00:00,SERVICIO DE MANTENCION ANUAL DE BOMBAS DE ELEVACION DE AGUA POTABLE EN CONJUNTOS HABITACIONALES PERTENECIENTES A LA DIVISION DE BIENESTAR SOCIAL 347-2025.,,,,,,,,,,,,
2025-10-14 12:00:00,JGOD 41-057-001 AFL001 - ESTUDIO DEL SISTEMA ELÉCTRICO PARA LA RECUPERACIÓN DE LA INFRAESTRUCTURA DE CLIMATIZACIÓN DEL EDIFICIO COMODORO ARTURO MERINO BENÍTEZ CAMB,,,,,,,,,,,,
2025-10-13 16:00:00,LEYES ESPECIALES SA. N° 062025 SERVICIO DE REMODELACIÓN Y HABILITACIÓN CONTRALORÍA MÉDICA DEL CEAFOSS.,,,,,,,,,,,,
2025-10-06 15:00:00,DGC - SERVICIO DE ASEO A CUARTELES INSTITUCIONALES,,,,,,,,,,,,
2025-10-08 15:00:00,DAL - ADQUISICION DE STATION WAGON Y CAMIONETAS,,,,,,,,,,,,
2025-10-08 15:00:00,DEPARMUN - ADQ. CHALECOS ANTIBALAS PROTECCIÓN IIIA,,,,,,,,,,,,
2025-10-13 15:00:00,JENATID ADQUISICIÓN DE EQUIPOS COMPUTACIONALES,,,,,,,,,,,,
2025-10-06 15:00:00,SERVICIO DE MONITOREO DE MEDIOS DE COMUNICACIÓN SOCIAL ABIERTOS,,,,,,,,,,,,
2025-10-16 12:00:00,MAVEMO- CONTRATO SERVICIO REVISION TECNICA TIPO A Y B,,,,,,,,,,,,
2025-10-10 12:00:00,SERVICIO DE ENLACE DEDICADO DE INTERNET ,,,,,,,,,,,,
2025-10-06 16:00:00,DEINFRA - SUM. PARA SERV. DE IMPRESIÓN E INSTALACIÓN DE SEÑALETICA E INFOGRAFÍA.,,,,,,,,,,,,
2025-10-08 15:00:00,DEPARMUN - ADQUISICION DE FUNDAS TACTICAS Y PORTA CARGADORES,,,,,,,,,,,,
2025-10-13 15:01:00,DGR - CONTRATACIÓN DE SERVICIOS PROFESIONALES DE AUDITORÍA EXTERNA  PARA LA PDI,,,,,,,,,,,,
2025-10-13 17:00:00,DEINFRA - OBRAS EXTERIORES BIROINCRI VITACURA ,,,,,,,,,,,,
2025-10-14 12:00:00,SERVICIO DE ENTRENAMIENTO PARA OBTENCIÓN DE HABILIDADES EC135 PARA PILOTOS DE BAPOL,,,,,,,,,,,,
2025-10-20 15:00:00,SIMULADOR DE CONDUCCIÓN DE VEHÍCULOS LIVIANOS PARA EL CENTRO DE CAPACITACIÓN PROFESIONAL DE LA PDI,,,,,,,,,,,,
2025-10-06 15:00:00,SERVICIOS DE MANTENCIONES GENERADORES,,,,,,,,,,,,
2025-10-06 15:00:00,MANTENCIONES BOMBAS DE AGUA CESFAM LOS MUERMOS,,,,,,,,,,,,
2025-10-06 15:00:00,MANTENCIONES DE EQUIPOS DENTALES CESFAM LOS MUERMO,,,,,,,,,,,,
2025-10-06 15:00:00,SERVICIOS DE MANTENCIÓN ECÓGRAFO Y MAMÓGRAFO,,,,,,,,,,,,
2025-10-09 10:00:00,CONVENIO SUMINISTRO PARA ADQUISICION  AGUA POTABLE,,,,,,,,,,,,
2025-10-13 17:30:00,Ampliación y remodelación botiquín CESFAM El Palqu,,,,,,,,,,,,
2025-10-13 16:17:00,PMI-Mobiliario Unidad de Esterilizacion Comunal,,,,,,,,,,,,
2025-10-24 16:00:00,Conc. Recolección y Transporte de Residuos La Cruz,,,,,,,,,,,,
2025-10-15 12:00:00,MEJ. MULTICHANCHA Y PLAZA VILLA CENTENARIO LA CRUZ,,,,,,,,,,,,
2025-10-10 16:00:00,MEJ. ALUMBRADO PUBLICO LA PUNTILLA LA CRUZ,,,,,,,,,,,,
2025-10-10 16:30:00,MEJ. ALUMBRADO PÚBLICO POZA CRISTALINA LA CRUZ,,,,,,,,,,,,
2025-10-20 16:00:00,Diseño Construcción Sede C.D Jocelyn La Cruz,,,,,,,,,,,,
2025-11-03 15:30:00,MEJORAMIENTO LUMINARIAS PLAZA DE LA CRUZ,,,,,,,,,,,,
2025-10-06 15:15:00,Servicio de Suministro Arriendo de Vehículos para 4 Personas para la Participación en Actividades Dentro y Fuera de la Comuna de Lolol Año 2025-2026,,,,,,,,,,,,
2025-10-06 15:05:00,Tercer Llamado Contrato de Suministro de Materiales Didácticos para Abastecimiento de los Establecimientos JUNJI Años 2025 y 2026,,,,,,,,,,,,
2025-10-13 15:05:00,Contrato de Suministro de Materiales de Construcción para Ayudas Sociales 2025-2026,,,,,,,,,,,,
2025-11-03 15:05:00,Contrato de Concesión Servicio de Aseo Ornato y Peonetas para Camión Recolector de Residuos Domiciliarios para la Ilustre Municipalidad de Lolol,,,,,,,,,,,,
